TABLE NO.  1
 ID          TIME        DV          MDV         CMT         DL          IPRED       IWRES       DV          PRED        RES         WRES
  1.8000E+01  2.0000E+00  3.7243E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00 -6.3104E-01  3.7243E+00  4.3554E+00 -6.3104E-01 -3.6282E+00
  1.8000E+01  2.0000E+00  4.5835E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  2.8552E-01  4.5835E-01  1.7283E-01  2.8552E-01  1.6416E+00
  1.8000E+01  2.0000E+00  1.1602E+00  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  3.9280E-01  1.1602E+00  7.6740E-01  3.9280E-01  2.2584E+00
  1.8000E+01  5.0000E+00  2.2840E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00 -7.7286E-01  2.2840E+00  3.0568E+00 -7.7286E-01 -4.4436E+00
  1.8000E+01  5.0000E+00  3.2417E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01  3.1299E-02  3.2417E-01  2.9288E-01  3.1299E-02  1.7995E-01
  1.8000E+01  5.0000E+00  1.1645E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00 -1.9227E-01  1.1645E+00  1.3568E+00 -1.9227E-01 -1.1055E+00
  1.8000E+01  1.0000E+01  1.5043E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00 -1.1728E-01  1.5043E+00  1.6216E+00 -1.1728E-01 -6.7430E-01
  1.8000E+01  1.0000E+01  2.8305E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01 -1.8275E-02  2.8305E-01  3.0132E-01 -1.8275E-02 -1.0507E-01
  1.8000E+01  1.0000E+01  1.0611E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00 -4.2225E-01  1.0611E+00  1.4834E+00 -4.2225E-01 -2.4278E+00
  1.8000E+01  1.5000E+01  7.5200E-01  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01 -7.4922E-02  7.5200E-01  8.2692E-01 -7.4922E-02 -4.3077E-01
  1.8000E+01  1.5000E+01  1.3542E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01 -9.3022E-02  1.3542E-01  2.2844E-01 -9.3022E-02 -5.3483E-01
  1.8000E+01  1.5000E+01  8.0086E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00 -3.7815E-01  8.0086E-01  1.1790E+00 -3.7815E-01 -2.1742E+00
  1.8000E+01  2.0000E+01  4.8728E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01  7.5518E-02  4.8728E-01  4.1176E-01  7.5518E-02  4.3419E-01
  1.8000E+01  2.0000E+01  1.7862E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5192E-01  2.6697E-02  1.7862E-01  1.5192E-01  2.6697E-02  1.5350E-01
  1.8000E+01  2.0000E+01  7.9364E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.1250E-01 -1.8856E-02  7.9364E-01  8.1250E-01 -1.8856E-02 -1.0842E-01
  1.8000E+01  3.0000E+01  3.1137E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  2.1257E-01  3.1137E-01  9.8802E-02  2.1257E-01  1.2222E+00
  1.8000E+01  3.0000E+01  1.3963E-01  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02  8.4344E-02  1.3963E-01  5.5281E-02  8.4344E-02  4.8494E-01
  1.8000E+01  3.0000E+01  6.1293E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  3.0280E-01  6.1293E-01  3.1013E-01  3.0280E-01  1.7409E+00
  1.8000E+01  4.5000E+01  1.2314E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  1.1181E-01  1.2314E-01  1.1334E-02  1.1181E-01  6.4283E-01
  1.8000E+01  4.5000E+01  5.2491E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  4.2887E-02  5.2491E-02  9.6035E-03  4.2887E-02  2.4658E-01
  1.8000E+01  4.5000E+01  2.5152E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  1.9531E-01  2.5152E-01  5.6210E-02  1.9531E-01  1.1230E+00
  1.8000E+01  6.0000E+01  6.1908E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  6.0614E-02  6.1908E-02  1.2938E-03  6.0614E-02  3.4850E-01
  1.8000E+01  6.0000E+01  3.4343E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  3.2882E-02  3.4343E-02  1.4605E-03  3.2882E-02  1.8906E-01
  1.8000E+01  6.0000E+01  1.2934E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  1.2054E-01  1.2934E-01  8.7949E-03  1.2054E-01  6.9308E-01
  1.8000E+01  9.0000E+01  2.1030E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  2.1014E-02  2.1030E-02  1.6839E-05  2.1014E-02  1.2082E-01
  1.8000E+01  9.0000E+01  2.4894E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  2.4866E-02  2.4894E-02  2.8057E-05  2.4866E-02  1.4297E-01
  1.8000E+01  9.0000E+01  5.2757E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  5.2581E-02  5.2757E-02  1.7629E-04  5.2581E-02  3.0231E-01
  1.8000E+01  1.2000E+02  7.5896E-03  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  7.5894E-03  7.5896E-03  2.1914E-07  7.5894E-03  4.3636E-02
  1.8000E+01  1.2000E+02  2.1924E-02  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  2.1923E-02  2.1924E-02  4.7543E-07  2.1923E-02  1.2605E-01
  1.8000E+01  1.2000E+02  2.6129E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  2.6126E-02  2.6129E-02  3.0951E-06  2.6126E-02  1.5021E-01
